DataPoint,Cycle Index,Step Index,Step started to end the identification ,Step Type,Time,Total Time,Current(A),Voltage(V),Capacity(Ah),Spec. Cap.(mAh/g),Chg. Cap.(Ah),Chg. Spec. Cap.(mAh/g),DChg. Cap.(Ah),DChg. Spec. Cap.(mAh/g),Energy(Wh),Spec. Energy(mWh/g),Chg. Energy(Wh),Chg. Spec. Energy(mWh/g),DChg. Energy(Wh),DChg. Spec. Energy(mWh/g),Date,Power(W),dQ/dV(mAh/V),dQm/dV(mAh/V.g),Contact resistance(mΩ),Module start-stop switch,SOC/DOD(%),LgD
285,1,3,,CC DChg,00:36:30,02:20:42,-50.0034,51.9200,30.4167,30416654.22,0.0000,0.00,30.4167,30416654.22,1585.6308,1585630776.89,0.0000,0.00,1585.6308,1585630776.89,2024-07-02 11:34:10,-2596.1745,-25879.9,-25879850.9,0.00,Close,29.36,
286,1,3,,CC DChg,00:37:00,02:21:12,-50.0015,51.9076,30.8333,30833319.82,0.0000,0.00,30.8333,30833319.82,1607.2617,1607261661.87,0.0000,0.00,1607.2617,1607261661.87,2024-07-02 11:34:40,-2595.4579,-33602.1,-33602064.5,0.00,Close,29.76,
287,1,3,,CC DChg,00:37:30,02:21:42,-49.9967,51.8917,31.2500,31249988.27,0.0000,0.00,31.2500,31249988.27,1628.8871,1628887085.51,0.0000,0.00,1628.8871,1628887085.51,2024-07-02 11:35:10,-2594.4148,-26205.6,-26205562.5,0.00,Close,30.16,
288,1,3,,CC DChg,00:38:00,02:22:12,-50.0038,51.8798,31.6667,31666656.71,0.0000,0.00,31.6667,31666656.71,1650.5065,1650506501.69,0.0000,0.00,1650.5065,1650506501.69,2024-07-02 11:35:40,-2594.1851,-35014.2,-35014155.0,0.00,Close,30.57,
289,1,3,,CC DChg,00:38:30,02:22:42,-49.9969,51.8647,32.0833,32083325.16,0.0000,0.00,32.0833,32083325.16,1672.1197,1672119728.36,0.0000,0.00,1672.1197,1672119728.36,2024-07-02 11:36:10,-2593.0758,-27593.9,-27593936.7,0.00,Close,30.97,
290,1,3,,CC DChg,00:39:00,02:23:12,-49.9989,51.8495,32.5000,32499987.91,0.0000,0.00,32.5000,32499987.91,1693.7266,1693726583.47,0.0000,0.00,1693.7266,1693726583.47,2024-07-02 11:36:40,-2592.4159,-27412.0,-27412023.4,0.00,Close,31.37,
291,1,3,,CC DChg,00:39:30,02:23:42,-49.9994,51.8318,32.9167,32916656.36,0.0000,0.00,32.9167,32916656.36,1715.3271,1715327067.02,0.0000,0.00,1715.3271,1715327067.02,2024-07-02 11:37:10,-2591.5599,-23540.6,-23540590.1,0.00,Close,31.77,
292,1,3,,CC DChg,00:40:00,02:24:12,-49.9999,51.8187,33.3333,33333319.11,0.0000,0.00,33.3333,33333319.11,1736.9215,1736921543.11,0.0000,0.00,1736.9215,1736921543.11,2024-07-02 11:37:40,-2590.9298,-31806.3,-31806317.2,0.00,Close,32.18,
293,1,3,,CC DChg,00:40:30,02:24:42,-49.9953,51.8068,33.7500,33749984.71,0.0000,0.00,33.7500,33749984.71,1758.5102,1758510193.78,0.0000,0.00,1758.5102,1758510193.78,2024-07-02 11:38:10,-2590.0970,-35013.9,-35013916.0,0.00,Close,32.58,
294,1,3,,CC DChg,00:41:00,02:25:12,-49.9957,51.7918,34.1666,34166647.47,0.0000,0.00,34.1666,34166647.47,1780.0932,1780093201.07,0.0000,0.00,1780.0932,1780093201.07,2024-07-02 11:38:40,-2589.3657,-27777.5,-27777517.0,0.00,Close,32.98,
295,1,3,,CC DChg,00:41:30,02:25:42,-49.9997,51.7776,34.5833,34583315.91,0.0000,0.00,34.5833,34583315.91,1801.6707,1801670747.02,0.0000,0.00,1801.6707,1801670747.02,2024-07-02 11:39:10,-2588.8639,-29342.8,-29342848.2,0.00,Close,33.38,
296,1,3,,CC DChg,00:42:00,02:26:12,-49.9992,51.7654,35.0000,34999978.67,0.0000,0.00,35.0000,34999978.67,1823.2425,1823242467.56,0.0000,0.00,1823.2425,1823242467.56,2024-07-02 11:39:40,-2588.2270,-34152.7,-34152684.9,0.00,Close,33.78,
297,1,3,,CC DChg,00:42:30,02:26:42,-50.0044,51.7555,35.4166,35416649.96,0.0000,0.00,35.4166,35416649.96,1844.8089,1844808908.80,0.0000,0.00,1844.8089,1844808908.80,2024-07-02 11:40:10,-2588.0032,-42088.0,-42088009.0,0.00,Close,34.19,
298,1,3,,CC DChg,00:43:00,02:27:12,-49.9991,51.7439,35.8333,35833315.56,0.0000,0.00,35.8333,35833315.56,1866.3710,1866370980.98,0.0000,0.00,1866.3710,1866370980.98,2024-07-02 11:40:40,-2587.1479,-35919.4,-35919448.3,0.00,Close,34.59,
299,1,3,,CC DChg,00:43:30,02:27:42,-50.0042,51.7335,36.2500,36249981.16,0.0000,0.00,36.2500,36249981.16,1887.9287,1887928684.09,0.0000,0.00,1887.9287,1887928684.09,2024-07-02 11:41:10,-2586.8938,-40064.0,-40064000.0,0.00,Close,34.99,
300,1,3,,CC DChg,00:44:00,02:28:12,-50.0034,51.7229,36.6666,36666649.60,0.0000,0.00,36.6666,36666649.60,1909.4820,1909482018.13,0.0000,0.00,1909.4820,1909482018.13,2024-07-02 11:41:40,-2586.3203,-39308.3,-39308343.8,0.00,Close,35.39,
301,1,3,,CC DChg,00:44:30,02:28:42,-49.9999,51.7149,37.0833,37083315.20,0.0000,0.00,37.0833,37083315.20,1931.0321,1931032075.38,0.0000,0.00,1931.0321,1931032075.38,2024-07-02 11:42:10,-2585.7393,-52083.2,-52083200.0,0.00,Close,35.79,
302,1,3,,CC DChg,00:45:00,02:29:12,-50.0010,51.7065,37.5000,37499983.64,0.0000,0.00,37.5000,37499983.64,1952.5781,1952578127.64,0.0000,0.00,1952.5781,1952578127.64,2024-07-02 11:42:40,-2585.3757,-49603.4,-49603386.2,0.00,Close,36.20,
303,1,3,,CC DChg,00:45:30,02:29:42,-49.9998,51.7013,37.9166,37916649.24,0.0000,0.00,37.9166,37916649.24,1974.1214,1974121449.24,0.0000,0.00,1974.1214,1974121449.24,2024-07-02 11:43:10,-2585.0536,-80128.0,-80128000.0,0.00,Close,36.60,
304,1,3,,CC DChg,00:46:00,02:30:12,-50.0024,51.6922,38.3333,38333314.84,0.0000,0.00,38.3333,38333314.84,1995.6619,1995661858.13,0.0000,0.00,1995.6619,1995661858.13,2024-07-02 11:43:40,-2584.7341,-45787.4,-45787428.6,0.00,Close,37.00,
305,1,3,,CC DChg,00:46:30,02:30:42,-50.0048,51.6846,38.7500,38749983.29,0.0000,0.00,38.7500,38749983.29,2017.1988,2017198808.18,0.0000,0.00,2017.1988,2017198808.18,2024-07-02 11:44:10,-2584.4776,-54824.8,-54824795.3,0.00,Close,37.40,
306,1,3,,CC DChg,00:47:00,02:31:12,-50.0007,51.6800,39.1667,39166654.58,0.0000,0.00,39.1667,39166654.58,2038.7330,2038733027.56,0.0000,0.00,2038.7330,2038733027.56,2024-07-02 11:44:40,-2584.0367,-90580.7,-90580715.0,0.00,Close,37.81,
307,1,3,,CC DChg,00:47:30,02:31:42,-50.0009,51.6747,39.5833,39583314.49,0.0000,0.00,39.5833,39583314.49,2060.2651,2060265062.40,0.0000,0.00,2060.2651,2060265062.40,2024-07-02 11:45:10,-2583.7836,-78615.1,-78615077.6,0.00,Close,38.21,
308,1,3,,CC DChg,00:48:00,02:32:12,-50.0035,51.6700,40.0000,39999982.93,0.0000,0.00,40.0000,39999982.93,2081.7951,2081795094.76,0.0000,0.00,2081.7951,2081795094.76,2024-07-02 11:45:40,-2583.6788,-88652.9,-88652860.5,0.00,Close,38.61,
309,1,3,,CC DChg,00:48:30,02:32:42,-50.0019,51.6649,40.4166,40416648.53,0.0000,0.00,40.4166,40416648.53,2103.3228,2103322760.53,0.0000,0.00,2103.3228,2103322760.53,2024-07-02 11:46:10,-2583.3421,-81699.1,-81699137.3,0.00,Close,39.01,
310,1,3,,CC DChg,00:49:00,02:33:12,-49.9949,51.6578,40.8333,40833314.13,0.0000,0.00,40.8333,40833314.13,2124.8479,2124847877.69,0.0000,0.00,2124.8479,2124847877.69,2024-07-02 11:46:40,-2582.6281,-58685.3,-58685295.8,0.00,Close,39.41,
311,1,3,,CC DChg,00:49:30,02:33:42,-49.9944,51.6534,41.2500,41249982.58,0.0000,0.00,41.2500,41249982.58,2146.3714,2146371356.44,0.0000,0.00,2146.3714,2146371356.44,2024-07-02 11:47:10,-2582.3807,-94697.4,-94697373.7,0.00,Close,39.82,
312,1,3,,CC DChg,00:50:00,02:34:12,-49.9997,51.6476,41.6667,41666653.87,0.0000,0.00,41.6667,41666653.87,2167.8927,2167892650.67,0.0000,0.00,2167.8927,2167892650.67,2024-07-02 11:47:40,-2582.3630,-71839.9,-71839877.4,0.00,Close,40.22,
313,1,3,,CC DChg,00:50:30,02:34:42,-50.0081,51.6412,42.0833,42083316.62,0.0000,0.00,42.0833,42083316.62,2189.4112,2189411214.22,0.0000,0.00,2189.4112,2189411214.22,2024-07-02 11:48:10,-2582.4767,-65103.6,-65103555.6,0.00,Close,40.62,
314,1,3,,CC DChg,00:51:00,02:35:12,-50.0004,51.6342,42.5000,42499982.22,0.0000,0.00,42.5000,42499982.22,2210.9272,2210927229.16,0.0000,0.00,2210.9272,2210927229.16,2024-07-02 11:48:40,-2581.7296,-59523.7,-59523657.1,0.00,Close,41.02,
315,1,3,,CC DChg,00:51:30,02:35:42,-50.0029,51.6320,42.9166,42916647.82,0.0000,0.00,42.9166,42916647.82,2232.4412,2232441241.60,0.0000,0.00,2232.4412,2232441241.60,2024-07-02 11:49:10,-2581.7487,-189393.5,-189393454.5,0.00,Close,41.43,
316,1,3,,CC DChg,00:52:00,02:36:12,-49.9991,51.6271,43.3333,43333316.27,0.0000,0.00,43.3333,43333316.27,2253.9531,2253953069.51,0.0000,0.00,2253.9531,2253953069.51,2024-07-02 11:49:40,-2581.3101,-85034.4,-85034376.4,0.00,Close,41.83,
317,1,3,,CC DChg,00:52:30,02:36:42,-49.9990,51.6208,43.7500,43749981.87,0.0000,0.00,43.7500,43749981.87,2275.4629,2275462894.93,0.0000,0.00,2275.4629,2275462894.93,2024-07-02 11:50:10,-2580.9889,-66137.4,-66137396.8,0.00,Close,42.23,
318,1,3,,CC DChg,00:53:00,02:37:12,-50.0029,51.6161,44.1666,44166644.62,0.0000,0.00,44.1666,44166644.62,2296.9707,2296970717.87,0.0000,0.00,2296.9707,2296970717.87,2024-07-02 11:50:40,-2580.9542,-88651.7,-88651650.1,0.00,Close,42.63,
319,1,3,,CC DChg,00:53:30,02:37:42,-50.0025,51.6092,44.5833,44583310.22,0.0000,0.00,44.5833,44583310.22,2318.4762,2318476174.22,0.0000,0.00,2318.4762,2318476174.22,2024-07-02 11:51:10,-2580.5906,-60386.3,-60386318.8,0.00,Close,43.03,
320,1,3,,CC DChg,00:54:00,02:38:12,-49.9984,51.6058,45.0000,44999978.67,0.0000,0.00,45.0000,44999978.67,2339.9796,2339979628.09,0.0000,0.00,2339.9796,2339979628.09,2024-07-02 11:51:40,-2580.2095,-122549.5,-122549542.5,0.00,Close,43.44,
321,1,3,,CC DChg,00:54:30,02:38:42,-49.9981,51.6017,45.4166,45416644.27,0.0000,0.00,45.4166,45416644.27,2361.4809,2361480897.42,0.0000,0.00,2361.4809,2361480897.42,2024-07-02 11:52:10,-2579.9880,-101625.8,-101625756.1,0.00,Close,43.84,
322,1,3,,CC DChg,00:55:00,02:39:12,-49.9991,51.5927,45.8333,45833307.02,0.0000,0.00,45.8333,45833307.02,2382.9800,2382979982.22,0.0000,0.00,2382.9800,2382979982.22,2024-07-02 11:52:40,-2579.5860,-46295.9,-46295861.7,0.00,Close,44.24,
323,1,3,,CC DChg,00:55:30,02:39:42,-49.9964,51.5913,46.2500,46249978.31,0.0000,0.00,46.2500,46249978.31,2404.4765,2404476518.40,0.0000,0.00,2404.4765,2404476518.40,2024-07-02 11:53:10,-2579.3793,-297622.3,-297622349.2,0.00,Close,44.64,
324,1,3,,CC DChg,00:56:00,02:40:12,-50.0001,51.5854,46.6666,46666641.07,0.0000,0.00,46.6666,46666641.07,2425.9714,2425971416.18,0.0000,0.00,2425.9714,2425971416.18,2024-07-02 11:53:40,-2579.2741,-70620.8,-70620806.0,0.00,Close,45.05,
325,1,3,,CC DChg,00:56:30,02:40:42,-49.9989,51.5791,47.0833,47083306.67,0.0000,0.00,47.0833,47083306.67,2447.4641,2447464129.42,0.0000,0.00,2447.4641,2447464129.42,2024-07-02 11:54:10,-2578.8972,-66137.4,-66137396.8,0.00,Close,45.45,
326,1,3,,CC DChg,00:57:00,02:41:12,-49.9979,51.5733,47.5000,47499972.27,0.0000,0.00,47.5000,47499972.27,2468.9545,2468954476.09,0.0000,0.00,2468.9545,2468954476.09,2024-07-02 11:54:40,-2578.5572,-71838.9,-71838896.6,0.00,Close,45.85,
327,1,3,,CC DChg,00:57:30,02:41:42,-50.0009,51.5674,47.9166,47916635.02,0.0000,0.00,47.9166,47916635.02,2490.4423,2490442274.13,0.0000,0.00,2490.4423,2490442274.13,2024-07-02 11:55:10,-2578.4174,-70620.8,-70620806.0,0.00,Close,46.25,
328,1,3,,CC DChg,00:58:00,02:42:12,-49.9976,51.5631,48.3333,48333300.62,0.0000,0.00,48.3333,48333300.62,2511.9275,2511927523.56,0.0000,0.00,2511.9275,2511927523.56,2024-07-02 11:55:40,-2578.0323,-96899.0,-96898976.7,0.00,Close,46.65,
329,1,3,,CC DChg,00:58:30,02:42:42,-50.0103,51.5583,48.7500,48749966.22,0.0000,0.00,48.7500,48749966.22,2533.4104,2533410406.40,0.0000,0.00,2533.4104,2533410406.40,2024-07-02 11:56:10,-2578.4481,-86805.3,-86805333.3,0.00,Close,47.06,
330,1,3,,CC DChg,00:59:00,02:43:12,-50.0027,51.5497,49.1666,49166631.82,0.0000,0.00,49.1666,49166631.82,2554.8917,2554891650.84,0.0000,0.00,2554.8917,2554891650.84,2024-07-02 11:56:40,-2577.6242,-48449.5,-48449488.4,0.00,Close,47.46,
331,1,3,,CC DChg,00:59:30,02:43:42,-49.9985,51.5448,49.5833,49583303.11,0.0000,0.00,49.5833,49583303.11,2576.3700,2576369982.58,0.0000,0.00,2576.3700,2576369982.58,2024-07-02 11:57:10,-2577.1642,-85035.0,-85034956.9,0.00,Close,47.86,
332,1,3,,CC DChg,01:00:00,02:44:12,-49.9986,51.5407,50.0000,49999968.71,0.0000,0.00,50.0000,49999968.71,2597.8459,2597845947.73,0.0000,0.00,2597.8459,2597845947.73,2024-07-02 11:57:40,-2576.9603,-101625.8,-101625756.1,0.00,Close,48.26,
333,1,3,,CC DChg,01:00:30,02:44:42,-49.9979,51.5346,50.4166,50416634.31,0.0000,0.00,50.4166,50416634.31,2619.3201,2619320092.44,0.0000,0.00,2619.3201,2619320092.44,2024-07-02 11:58:10,-2576.6207,-68305.8,-68305836.1,0.00,Close,48.66,
334,1,3,,CC DChg,01:01:00,02:45:12,-50.0000,51.5291,50.8333,50833305.60,0.0000,0.00,50.8333,50833305.60,2640.7913,2640791324.44,0.0000,0.00,2640.7913,2640791324.44,2024-07-02 11:58:40,-2576.4545,-75758.4,-75758416.2,0.00,Close,49.07,
335,1,3,,CC DChg,01:01:30,02:45:42,-49.9982,51.5236,51.2500,51249971.20,0.0000,0.00,51.2500,51249971.20,2662.2609,2662260918.04,0.0000,0.00,2662.2609,2662260918.04,2024-07-02 11:59:10,-2576.0878,-75757.4,-75757381.8,0.00,Close,49.47,
336,1,3,,CC DChg,01:02:00,02:46:12,-50.0005,51.5183,51.6666,51666642.49,0.0000,0.00,51.6666,51666642.49,2683.7274,2683727416.89,0.0000,0.00,2683.7274,2683727416.89,2024-07-02 11:59:40,-2575.9408,-78617.2,-78617224.3,0.00,Close,49.87,
337,1,3,,CC DChg,01:02:30,02:46:42,-49.9974,51.5115,52.0833,52083308.09,0.0000,0.00,52.0833,52083308.09,2705.1917,2705191731.20,0.0000,0.00,2705.1917,2705191731.20,2024-07-02 12:00:10,-2575.4421,-61274.4,-61274352.9,0.00,Close,50.27,
338,1,3,,CC DChg,01:03:00,02:47:12,-49.9995,51.5052,52.5000,52499968.00,0.0000,0.00,52.5000,52499968.00,2726.6540,2726654043.02,0.0000,0.00,2726.6540,2726654043.02,2024-07-02 12:00:40,-2575.2322,-66136.5,-66136493.8,0.00,Close,50.68,
339,1,3,,CC DChg,01:03:30,02:47:42,-50.0044,51.4990,52.9166,52916633.60,0.0000,0.00,52.9166,52916633.60,2748.1134,2748113442.13,0.0000,0.00,2748.1134,2748113442.13,2024-07-02 12:01:10,-2575.1781,-67204.1,-67204129.0,0.00,Close,51.08,
340,1,3,,CC DChg,01:04:00,02:48:12,-49.9984,51.4926,53.3333,53333304.89,0.0000,0.00,53.3333,53333304.89,2769.5699,2769569928.53,0.0000,0.00,2769.5699,2769569928.53,2024-07-02 12:01:40,-2574.5461,-65104.9,-65104888.9,0.00,Close,51.48,
341,1,3,,CC DChg,01:04:30,02:48:42,-49.9997,51.4872,53.7500,53749976.18,0.0000,0.00,53.7500,53749976.18,2791.0240,2791024048.36,0.0000,0.00,2791.0240,2791024048.36,2024-07-02 12:02:10,-2574.3466,-77161.3,-77161349.8,0.00,Close,51.88,
342,1,3,,CC DChg,01:05:00,02:49:12,-49.9993,51.4814,54.1666,54166641.78,0.0000,0.00,54.1666,54166641.78,2812.4760,2812475983.64,0.0000,0.00,2812.4760,2812475983.64,2024-07-02 12:02:40,-2574.0355,-71838.9,-71838896.6,0.00,Close,52.28,
343,1,3,,CC DChg,01:05:30,02:49:42,-49.9997,51.4723,54.5833,54583307.38,0.0000,0.00,54.5833,54583307.38,2833.9248,2833924824.18,0.0000,0.00,2833.9248,2833924824.18,2024-07-02 12:03:10,-2573.6011,-45787.4,-45787428.6,0.00,Close,52.69,
344,1,3,,CC DChg,01:06:00,02:50:12,-50.0001,51.4665,55.0000,54999967.29,0.0000,0.00,55.0000,54999967.29,2855.3708,2855370752.00,0.0000,0.00,2855.3708,2855370752.00,2024-07-02 12:03:40,-2573.3281,-71837.9,-71837915.7,0.00,Close,53.09,
345,1,3,,CC DChg,01:06:30,02:50:42,-50.0013,51.4600,55.4166,55416632.89,0.0000,0.00,55.4166,55416632.89,2876.8141,2876814131.20,0.0000,0.00,2876.8141,2876814131.20,2024-07-02 12:04:10,-2573.0643,-64102.4,-64102400.0,0.00,Close,53.49,
346,1,3,,CC DChg,01:07:00,02:51:12,-50.0005,51.4518,55.8333,55833304.18,0.0000,0.00,55.8333,55833304.18,2898.2546,2898254597.69,0.0000,0.00,2898.2546,2898254597.69,2024-07-02 12:04:40,-2572.6168,-50813.6,-50813571.8,0.00,Close,53.89,
347,1,3,,CC DChg,01:07:30,02:51:42,-50.0020,51.4480,56.2500,56249969.78,0.0000,0.00,56.2500,56249969.78,2919.6920,2919691969.42,0.0000,0.00,2919.6920,2919691969.42,2024-07-02 12:05:10,-2572.5044,-109648.8,-109648842.1,0.00,Close,54.30,
348,1,3,,CC DChg,01:08:00,02:52:12,-50.0016,51.4389,56.6666,56666629.69,0.0000,0.00,56.6666,56666629.69,2941.1266,2941126610.49,0.0000,0.00,2941.1266,2941126610.49,2024-07-02 12:05:40,-2572.0299,-45786.8,-45786803.4,0.00,Close,54.70,
349,1,3,,CC DChg,01:08:30,02:52:42,-50.0016,51.4317,57.0833,57083300.98,0.0000,0.00,57.0833,57083300.98,2962.5583,2962558338.84,0.0000,0.00,2962.5583,2962558338.84,2024-07-02 12:06:10,-2571.6683,-57871.0,-57871012.3,0.00,Close,55.10,
350,1,3,,CC DChg,01:09:00,02:53:12,-50.0036,51.4265,57.5000,57499966.58,0.0000,0.00,57.5000,57499966.58,2983.9872,2983987154.49,0.0000,0.00,2983.9872,2983987154.49,2024-07-02 12:06:40,-2571.5101,-80128.0,-80128000.0,0.00,Close,55.50,
351,1,3,,CC DChg,01:09:30,02:53:42,-50.0033,51.4194,57.9166,57916632.18,0.0000,0.00,57.9166,57916632.18,3005.4136,3005413603.56,0.0000,0.00,3005.4136,3005413603.56,2024-07-02 12:07:10,-2571.1392,-58685.3,-58685295.8,0.00,Close,55.90,
352,1,3,,CC DChg,01:10:00,02:54:12,-49.9996,51.4133,58.3333,58333303.47,0.0000,0.00,58.3333,58333303.47,3026.8370,3026836957.87,0.0000,0.00,3026.8370,3026836957.87,2024-07-02 12:07:40,-2570.6460,-68306.8,-68306768.7,0.00,Close,56.31,
353,1,3,,CC DChg,01:10:30,02:54:42,-49.9989,51.4047,58.7500,58749969.07,0.0000,0.00,58.7500,58749969.07,3048.2569,3048256853.33,0.0000,0.00,3048.2569,3048256853.33,2024-07-02 12:08:10,-2570.1769,-48449.5,-48449488.4,0.00,Close,56.71,
354,1,3,,CC DChg,01:11:00,02:55:12,-49.9984,51.3992,59.1666,59166628.98,0.0000,0.00,59.1666,59166628.98,3069.6742,3069674200.18,0.0000,0.00,3069.6742,3069674200.18,2024-07-02 12:08:40,-2569.8757,-75756.3,-75756347.5,0.00,Close,57.11,
355,1,3,,CC DChg,01:11:30,02:55:42,-49.9978,51.3950,59.5833,59583300.27,0.0000,0.00,59.5833,59583300.27,3091.0895,3091089544.53,0.0000,0.00,3091.0895,3091089544.53,2024-07-02 12:09:10,-2569.6364,-99207.4,-99207449.7,0.00,Close,57.51,
356,1,3,,CC DChg,01:12:00,02:56:12,-50.0003,51.3849,60.0000,59999971.56,0.0000,0.00,60.0000,59999971.56,3112.5016,3112501612.09,0.0000,0.00,3112.5016,3112501612.09,2024-07-02 12:09:40,-2569.2625,-41254.6,-41254583.1,0.00,Close,57.92,
357,1,3,,CC DChg,01:12:30,02:56:42,-50.0011,51.3785,60.4166,60416637.16,0.0000,0.00,60.4166,60416637.16,3133.9104,3133910402.84,0.0000,0.00,3133.9104,3133910402.84,2024-07-02 12:10:10,-2568.9841,-65104.0,-65104000.0,0.00,Close,58.32,
358,1,3,,CC DChg,01:13:00,02:57:12,-49.9960,51.3688,60.8333,60833302.76,0.0000,0.00,60.8333,60833302.76,3155.3159,3155315916.80,0.0000,0.00,3155.3159,3155315916.80,2024-07-02 12:10:40,-2568.2356,-42955.2,-42955216.5,0.00,Close,58.72,
359,1,3,,CC DChg,01:13:30,02:57:42,-49.9996,51.3612,61.2500,61249968.36,0.0000,0.00,61.2500,61249968.36,3176.7185,3176718518.04,0.0000,0.00,3176.7185,3176718518.04,2024-07-02 12:11:10,-2568.0410,-54824.4,-54824421.1,0.00,Close,59.12,
360,1,3,,CC DChg,01:14:00,02:58:12,-50.0014,51.3535,61.6666,61666633.96,0.0000,0.00,61.6666,61666633.96,3198.1178,3198117842.49,0.0000,0.00,3198.1178,3198117842.49,2024-07-02 12:11:40,-2567.7469,-54112.4,-54112415.6,0.00,Close,59.52,
361,1,3,,CC DChg,01:14:30,02:58:42,-50.0022,51.3482,62.0833,62083299.56,0.0000,0.00,62.0833,62083299.56,3219.5139,3219513890.13,0.0000,0.00,3219.5139,3219513890.13,2024-07-02 12:12:10,-2567.5255,-78616.2,-78616150.9,0.00,Close,59.93,
362,1,3,,CC DChg,01:15:00,02:59:12,-49.9944,51.3402,62.5000,62499970.84,0.0000,0.00,62.5000,62499970.84,3240.9070,3240907025.07,0.0000,0.00,3240.9070,3240907025.07,2024-07-02 12:12:40,-2566.7204,-52083.9,-52083911.1,0.00,Close,60.33,
363,1,3,,CC DChg,01:15:30,02:59:42,-50.0007,51.3328,62.9166,62916630.76,0.0000,0.00,62.9166,62916630.76,3262.2976,3262297611.38,0.0000,0.00,3262.2976,3262297611.38,2024-07-02 12:13:10,-2566.6739,-56305.4,-56305393.4,0.00,Close,60.73,
364,1,3,,CC DChg,01:16:00,03:00:12,-49.9984,51.3246,63.3333,63333302.04,0.0000,0.00,63.3333,63333302.04,3283.6846,3283684556.80,0.0000,0.00,3283.6846,3283684556.80,2024-07-02 12:13:40,-2566.1458,-50813.6,-50813571.8,0.00,Close,61.13,
365,1,3,,CC DChg,01:16:30,03:00:42,-50.0011,51.3142,63.7500,63749961.96,0.0000,0.00,63.7500,63749961.96,3305.0675,3305067497.24,0.0000,0.00,3305.0675,3305067497.24,2024-07-02 12:14:10,-2565.7654,-40063.5,-40063453.0,0.00,Close,61.53,
366,1,3,,CC DChg,01:17:00,03:01:12,-49.9997,51.3077,64.1666,64166633.24,0.0000,0.00,64.1666,64166633.24,3326.4468,3326446796.80,0.0000,0.00,3326.4468,3326446796.80,2024-07-02 12:14:40,-2565.3706,-64103.3,-64103275.2,0.00,Close,61.94,
367,1,3,,CC DChg,01:17:30,03:01:42,-49.9997,51.2980,64.5833,64583304.53,0.0000,0.00,64.5833,64583304.53,3347.8232,3347823183.64,0.0000,0.00,3347.8232,3347823183.64,2024-07-02 12:15:10,-2564.8826,-42955.8,-42955803.0,0.00,Close,62.34,
368,1,3,,CC DChg,01:18:00,03:02:12,-49.9977,51.2909,65.0000,64999970.13,0.0000,0.00,65.0000,64999970.13,3369.1959,3369195929.60,0.0000,0.00,3369.1959,3369195929.60,2024-07-02 12:15:40,-2564.4265,-58685.3,-58685295.8,0.00,Close,62.74,
369,1,3,,CC DChg,01:18:30,03:02:42,-49.9950,51.2805,65.4166,65416630.04,0.0000,0.00,65.4166,65416630.04,3390.5647,3390564670.58,0.0000,0.00,3390.5647,3390564670.58,2024-07-02 12:16:10,-2563.7706,-40063.5,-40063453.0,0.00,Close,63.14,
370,1,3,,CC DChg,01:19:00,03:03:12,-50.0014,51.2686,65.8333,65833295.64,0.0000,0.00,65.8333,65833295.64,3411.9290,3411929042.49,0.0000,0.00,3411.9290,3411929042.49,2024-07-02 12:16:40,-2563.5013,-35013.9,-35013916.0,0.00,Close,63.55,
371,1,3,,CC DChg,01:19:30,03:03:42,-50.0036,51.2612,66.2500,66249966.93,0.0000,0.00,66.2500,66249966.93,3433.2898,3433289773.51,0.0000,0.00,3433.2898,3433289773.51,2024-07-02 12:17:10,-2563.2445,-56306.9,-56306930.9,0.00,Close,63.95,
372,1,3,,CC DChg,01:20:00,03:04:12,-50.0004,51.2493,66.6666,66666632.53,0.0000,0.00,66.6666,66666632.53,3454.6461,3454646135.47,0.0000,0.00,3454.6461,3454646135.47,2024-07-02 12:17:40,-2562.4865,-35013.9,-35013916.0,0.00,Close,64.35,
373,1,3,,CC DChg,01:20:30,03:04:42,-49.9978,51.2400,67.0833,67083298.13,0.0000,0.00,67.0833,67083298.13,3475.9981,3475998128.36,0.0000,0.00,3475.9981,3475998128.36,2024-07-02 12:18:10,-2561.8852,-44802.8,-44802752.7,0.00,Close,64.75,
374,1,3,,CC DChg,01:21:00,03:05:12,-49.9976,51.2289,67.5000,67499958.04,0.0000,0.00,67.5000,67499958.04,3497.3454,3497345388.09,0.0000,0.00,3497.3454,3497345388.09,2024-07-02 12:18:40,-2561.3236,-37536.9,-37536928.9,0.00,Close,65.15,
375,1,3,,CC DChg,01:21:30,03:05:42,-49.9998,51.2177,67.9166,67916629.33,0.0000,0.00,67.9166,67916629.33,3518.6886,3518688642.84,0.0000,0.00,3518.6886,3518688642.84,2024-07-02 12:19:10,-2560.8748,-37202.8,-37202793.7,0.00,Close,65.56,
376,1,3,,CC DChg,01:22:00,03:06:12,-49.9953,51.2040,68.3333,68333294.93,0.0000,0.00,68.3333,68333294.93,3540.0264,3540026436.27,0.0000,0.00,3540.0264,3540026436.27,2024-07-02 12:19:40,-2559.9578,-30413.5,-30413547.4,0.00,Close,65.96,
377,1,3,,CC DChg,01:22:30,03:06:42,-49.9955,51.1917,68.7500,68749960.53,0.0000,0.00,68.7500,68749960.53,3561.3591,3561359132.44,0.0000,0.00,3561.3591,3561359132.44,2024-07-02 12:20:10,-2559.3526,-33875.3,-33875252.0,0.00,Close,66.36,
